chain,draw,warmup,beta0,beta[1],beta[2],beta[3],sigmasq,sigma,mu[1],mu[2],mu[3],mu[4],mu[5],mu[6],mu[7],mu[8],mu[9],mu[10],mu[11],mu[12],mu[13],mu[14],mu[15],mu[16],mu[17],mu[18],mu[19],mu[20],mu[21],b0,b[1],b[2],b[3],outlier_3,outlier_4,outlier_21,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__
1,43,0,18.491098463604043,-6.161656631617992,-2.6386118689928773,8.963640582750823,203.0415854329528,14.249266136645522,16.71312017421256,18.323937742123206,17.384615064658046,18.333999913708844,15.829139440468417,18.354124256880123,24.055393357988173,17.785766625187442,18.2933815070294,18.106420813031725,18.121514070410186,18.341141282566404,18.654248841721454,18.42959054377242,18.662605990074027,18.261049169712955,16.367310557404178,19.942195320238724,19.437095981293176,17.38053665650771,21.53588042669574,18.479901401700616,-0.22214275505262635,-0.09348034699883698,0.31310755915505345,0.0,0.0,0.0,-61.55317154918271,0.992369842926552,0.0762664741849404,5,63,0,63.11758758861003
1,44,0,17.91488538461927,25.48483393834955,-29.480833376504428,4.796733306837961,90.753581562873,9.526467423073099,18.637570078293415,18.721106729503017,18.21844485553901,18.553499365340702,17.213067701436685,18.218284637016076,15.302708440065977,16.919434377106768,19.05016793087642,16.961282811973035,16.709871765729574,15.832983164265887,16.00053712225389,16.96122940579873,21.064452955038313,19.768652755517476,19.01474005383293,11.415788497072235,9.243153102262,33.17606904088454,19.229548287198064,16.123192584987166,0.9187904425042663,-1.0444425594516902,0.16755395798800207,0.0,0.0,0.0,-60.013612513832804,0.9892417021484676,0.0762664741849404,5,63,0,63.38162300229238
1,45,0,18.350439488148858,17.385265826693182,-33.829787403459825,15.98984027749972,82.91670773975768,9.105861175076067,15.60432010750156,18.634554683436402,16.958938683102307,18.687341626113,14.21903229188875,18.792915511466195,22.77258892997984,17.979363098300567,20.97452527776838,18.577491972086044,18.656672386100947,18.016694400037817,18.575233066815848,19.188817581540683,20.03529813998856,18.304636291707666,14.874223877024583,12.0786729000455,9.096707456246843,31.187295499706877,22.143905470267725,19.452752294923663,0.6267812503939824,-1.198516652841163,0.5585386667780312,0.0,0.0,0.0,-61.30599469176683,0.9191039953027368,0.0762664741849404,5,31,0,62.663518024056444
1,46,0,17.99739668750946,19.93789622573978,1.802115358254142,-22.62066117075204,89.23637905577881,9.446500889524058,22.251771564412294,18.436048914832195,20.806525488584136,18.466064834833634,24.787335698172136,18.52609667483651,3.105989958189962,20.2790059306794,19.383668865529934,19.51135901276317,19.556382892765324,18.830069108464624,18.039910250547315,18.75121607484729,17.37943752328856,18.248449414823213,22.944378682324935,12.554312074036783,13.457153119186614,22.893234369612117,9.736919984968527,18.901295674854477,0.7188098043003358,0.06384507361661737,-0.7901588579173126,0.0,0.0,0.0,-59.525828108822566,0.9982554796126896,0.0762664741849404,6,63,0,63.36087219182521
1,47,0,19.029678218484648,0.14142653518108336,2.219395104044027,0.529720743578586,105.94797192159412,10.293103124014356,21.37836944871239,19.630733666985837,19.57522288399833,19.22181061068086,19.07378185604751,18.403964498070902,19.245806773224704,16.015649735658943,15.570204241569234,15.72746103775938,15.114076453301914,15.211208445726154,15.229712040055322,15.33704157578357,22.33083949327853,22.186502768891945,22.688865787374404,22.326571757847233,22.6697864878607,20.853949271180504,21.83168375416923,13.292426294258682,0.005098771652003476,0.07862839809507262,0.018503594329168305,0.0,0.0,0.0,-59.96533509560057,0.8215634376282486,0.0762664741849404,5,63,0,61.930181962231416
1,48,0,21.280023009855324,-8.182343013684637,4.497978154280023,1.2758982931378644,92.54903400659128,9.620240849718435,18.69973835559744,20.56186681306255,20.428162188270946,20.92615290553939,20.569607239428446,21.654725090493066,23.502211443189612,23.660233705707153,23.65930908752225,23.97801648332865,24.524445622043906,24.728367528210974,24.77293573647484,24.38687078406935,17.98815019920456,18.28507873508231,17.471240346783844,20.713308344156506,20.805304485460614,15.833221029709666,19.73153708362572,26.208301246453544,-0.2949934292862758,0.15935369790319845,0.04456820826386775,0.0,0.0,0.0,-61.843059173200594,0.9736549443642849,0.0762664741849404,3,15,0,65.53935173309448
1,49,0,14.17400446438701,22.626374910020132,-28.916051530131547,0.7246144386994666,202.96834407753818,14.24669590036715,10.176152374120951,13.603659804089189,13.52772561547403,14.337204348298737,14.134713178658313,15.804293436717836,10.163920045246076,19.97155177351264,22.5958886830658,20.547021577874858,21.647338394189184,20.648216237798763,20.673527634003815,21.305877518289464,9.701979079475251,9.019006402779501,7.766821209234857,1.285298551427406,-1.1556522220733694,23.367282501733108,8.532267608210857,24.97360023933721,0.8157360203380302,-1.0244335525954706,0.025311396205053092,0.0,0.0,0.0,-63.4984983457426,0.7700114658901435,0.0762664741849404,6,63,0,66.11442081578113
1,50,0,15.325001822172343,19.715912905533084,-12.964108450136663,-2.5311389076122963,169.73484696699862,13.028232687782276,20.102443791435498,16.724543725740716,16.989788204675968,16.072137962599378,16.779456573093384,14.767326436316699,10.243286928651319,11.1928229508775,11.533684796019866,10.615103802209743,9.636495157497738,9.088789834280924,9.000375007969174,9.874283212756655,21.499158297538067,20.802079745374087,22.311177347956598,14.819436577237191,14.315473291309488,27.68794904544186,17.76922557663736,6.612254397049957,0.7108067640021464,-0.45929049690506085,-0.08841482631175075,0.0,0.0,0.0,-61.375951944763074,0.9899308016649562,0.0762664741849404,5,31,0,63.77362102978092
1,51,0,20.655314606246723,10.195924114808271,-6.015790863953496,-2.941156132762041,80.66160115833443,8.981180387807298,22.63544129159609,21.190718052298237,21.49892927830227,20.9838207494928,21.805717352170216,20.570026143881925,17.236525398567704,19.585840803420012,19.75418383052149,19.32793075098126,19.017584796773107,18.701721181668315,18.59898410633364,19.018296372841146,22.697664310670376,22.483826194832222,23.41059460104844,19.381720454314262,19.16165310151143,26.135032953255205,20.56539500670103,17.983809858813956,0.3675879408061506,-0.2131265397701143,-0.10273707533467694,0.0,0.0,0.0,-60.20857038062522,0.980804648776877,0.0762664741849404,6,63,0,62.33939080643027
1,52,0,20.976712605052395,5.431389904386275,-9.190063641090862,2.4484932969854216,159.87762976310879,12.644272607117768,19.61074547841122,20.834730376277967,20.578146540921416,21.0116959701163,20.327472409165495,21.365627157792964,21.122680851906498,22.21212343212567,23.081543975377762,22.43037557262327,22.695823963380768,22.455767707122373,22.54129565224122,22.692869111580457,20.051324764365322,19.72869541478839,18.95007935331779,17.792350952561062,16.96717180776855,23.732420016697468,20.32802419755834,23.57769708077211,0.1958148577988126,-0.32558420137724625,0.08552794511885063,0.0,0.0,0.0,-60.773488959443874,0.9993222863984502,0.0762664741849404,5,31,0,63.992886010602014
1,53,0,14.19746140207722,-22.214249737334598,9.660512609828107,14.05215784847593,142.7526141585012,11.94791254397609,11.992882843956142,13.867064423389053,12.394503089348737,13.73815613213699,9.811325908029477,13.480339549632863,25.35092229274789,11.75740931890662,11.467079484198926,12.151581878481009,11.95821944160291,12.791324416757398,13.282178194770836,12.513527365242386,14.885797970212883,14.672741243714448,11.920981012511914,21.454242732400218,21.712345494294894,6.413020964832786,20.531045686453247,11.868985908982072,-0.800877902341464,0.3422511971410409,0.490853778013439,0.0,0.0,0.0,-62.943256978335924,0.9991183963715219,0.0762664741849404,5,31,0,63.9327169758147
1,54,0,18.284607110745526,-16.619157663967925,41.18079689995214,-26.047186288831497,170.0779648541553,13.04139428336385,21.311883166847153,17.66378998363922,20.393340832915964,17.864047368584398,25.142849633322385,18.26456213847476,8.821239189424134,21.235742668094037,17.55819118611256,20.47608542371068,20.776471501128455,21.325568336835257,20.41571805374301,19.766492525563596,13.943255233367953,16.412181327731847,21.57089694886757,22.614353555839436,26.341969384057222,2.405937992427063,9.672172874969295,20.767779450289503,-0.5991611819431045,1.4589471187990581,-0.9098502830922486,0.0,0.0,0.0,-61.891557289801995,0.9990611436105079,0.0762664741849404,5,63,0,66.15634479820972
1,55,0,11.999297607260932,-14.59650445580862,32.3281643574272,-18.649146947008838,157.53265255923824,12.551201239691691,14.18985967526684,11.515056207637633,13.469347712410311,11.64446710548769,16.855911118214834,11.903288901187803,5.746583125120607,13.950262567007414,11.105255486887177,13.395890238804068,13.590006585579154,14.083893459946697,13.432462958355806,12.873870635063227,8.844784769600416,10.706238096074777,14.420704758845059,16.029119538211226,18.906479342793986,-0.7358389317446736,6.057606401729444,13.520925124313518,-0.5262395988300652,1.145317375958444,-0.651430501590893,0.0,0.0,0.0,-63.04539063273172,0.9968833222308868,0.0762664741849404,6,63,0,64.12123777740263
1,56,0,11.814713395251834,-2.1379456976218982,22.468782597018947,-19.03178077874141,163.70128835694194,12.794580429109113,16.414412166310044,12.115797852539949,14.110186528991223,11.899212700017436,17.217582503887506,11.466042394972412,2.9462419189068942,11.550270218935486,9.13099378452329,10.723035129059843,10.398157400276075,10.529381847060593,9.864585621576834,9.841653751053572,12.116930734314872,13.469455055805648,17.783110137491967,14.936247285435657,17.301377431717228,6.924592934305476,7.369713903106456,8.758727988441015,-0.0770781586538888,0.7960206722682753,-0.6647962254837585,0.0,0.0,0.0,-62.54016405776959,0.9493460291889528,0.0762664741849404,5,63,0,67.68259355421601
1,57,0,19.922100101798893,11.69875555655245,-3.4928613625794096,-10.08842052176974,106.08293331942646,10.299656951540982,20.66477760177684,19.881505590608356,20.93869681647465,20.098997449558432,22.918174051868554,20.533981167458585,12.743572239256244,22.489353506999052,22.547564466731856,22.300075325922847,22.626313114347962,22.15017146865469,21.797774393365927,22.165170109584153,18.18478303781108,18.52218147217038,20.310326135477858,14.969914489382337,14.966076494387053,22.775757949592332,14.778935256347584,23.252629404334538,0.421768680955752,-0.1237445704045058,-0.3523970752887653,0.0,0.0,0.0,-59.46876942640907,0.9887259811955047,0.0762664741849404,6,63,0,64.12651288610684
1,58,0,19.109722589605585,8.404405993069933,4.531564437301663,-19.188024180188453,99.35389118164579,9.967642207746312,17.748946052942912,18.11847454530212,20.129236364878516,18.945318587891723,24.307350106762108,20.599006673070924,8.157189402210093,26.693867797678728,26.322659714323752,26.643746889762127,27.88401295364653,27.374302601506916,26.70404866164812,26.800336992492927,11.706479730244329,12.950699279117117,15.731956854385505,10.480537124251226,11.058456218253603,15.601577640707472,7.345970190640518,30.93455720544093,0.30299934149220975,0.1605435877191881,-0.670253939858798,0.0,0.0,0.0,-62.894483420816414,0.6552698750266507,0.0762664741849404,5,47,0,65.3761344907896
1,59,0,18.379239776940157,12.034959153461337,14.77465002105509,-20.96401099314077,91.50383115353492,9.565763490361599,27.712808533722182,20.00075995016284,22.197631941480775,19.100627669119262,24.95895297930042,17.300363107032098,5.795154390327971,13.589183818576792,11.134925757771878,12.181793944021468,10.831595522456098,10.622738951808241,9.8904482880356,10.549370999205234,24.82092809030958,25.62658670668523,31.370529110886466,22.903936742800948,25.13316173334497,23.199510979085733,17.043026099609463,6.048709593987336,0.43388964090874615,0.5234340931247937,-0.7322906637726445,0.0,0.0,0.0,-63.01913443059862,0.9897612495560763,0.0762664741849404,3,15,0,65.51148045609722
1,60,0,13.233150814392383,29.47302261311428,-25.972645044224933,2.7083403019308983,97.38257465723083,9.868260974317149,19.068122494101043,15.27471344736816,14.990899583970727,14.326617413502545,13.569780444442722,12.430425345771315,8.801587843690836,6.789663908779073,8.013506479422354,6.17319650451234,4.751052453713919,3.92550208739139,4.020106708523867,5.319705091779206,22.68912128454854,21.200313659028254,22.05482998303181,12.016587681728204,10.555721102618513,33.183227127004585,18.741486457310675,0.5792249224511163,1.0625743747889318,-0.9201549874550057,0.09460462113247778,0.0,0.0,0.0,-65.51871655863836,0.9568309169638775,0.0762664741849404,6,127,0,69.73383325318449
1,61,0,13.566197232557087,27.91810514246601,-25.538399656404906,2.8444776138736376,96.69792258713933,9.833510186456275,18.4855427305804,15.362448974141687,15.064368935837258,14.558028125190704,13.763148023045561,12.949186427288739,9.50776304217599,8.1250465202843,9.43063210983108,7.621090896339211,6.414459622912734,5.609049028934942,5.708409041703085,6.916030060156372,21.796420324074894,20.39007928008533,21.000550476902944,11.634287435852848,10.12759663406832,32.160242472913666,18.265761721378816,2.8939258154014524,1.0065158062155373,-0.9047706067459343,0.09936001276814285,0.0,0.0,0.0,-64.05184792918217,0.9808780393902344,0.0762664741849404,5,31,0,67.15438126536826
1,62,0,17.552783556999355,-3.0729732781941657,-13.357310249985359,10.56897430309486,159.73526963216955,12.638641921985508,10.495575509608372,16.208355135765565,15.100805457842526,17.06765813494011,14.114192327145345,18.786264133289205,23.330603903699604,22.988889926594158,24.948991984974924,24.002550401949414,25.29150490071123,25.187467335172826,25.556650561147173,25.231036627098312,11.250463908824472,10.837711390924643,7.333657536316746,11.035970323660097,9.290694015072969,15.093345640076398,15.456065542172398,29.527551622971036,-0.1107881842552298,-0.4732207915127527,0.3691832259743458,0.0,0.0,0.0,-62.760134441804,0.9680000052810468,0.0762664741849404,5,31,0,66.35284123347985
1,63,0,15.658493631150032,8.6896815914564,0.9710643395452774,-14.528615762954571,114.54389009527722,10.702517932490336,14.601474396016624,14.940568519040845,16.46305908884155,15.579808164824268,19.639783017626147,16.85828745639111,6.914766658260186,21.548909132846255,21.452036565958995,21.520842010583586,22.47970147925872,22.00660734497078,21.499110488370548,21.65258479976677,10.083801331090218,10.945320732894462,13.031442403820739,8.313639761024229,8.570322239357344,14.175970528169824,6.550330135037459,24.848783028683876,0.31328422284208396,0.0344027223122955,-0.5074968566002348,0.0,0.0,0.0,-61.109635831219364,0.9900365946508203,0.0762664741849404,5,63,0,64.54552065680171
1,64,0,15.176003291440423,6.532790939884861,-0.8028533076472326,-3.2428469349939735,110.1847043029158,10.49689022058037,18.13147675561514,15.87662249730837,16.21644866921557,15.501405318391013,16.407608443476878,14.750970960556302,12.314802945778638,12.820022963052969,12.48222142225022,12.425334688229219,11.862508919853184,11.72079016220695,11.607514771571218,11.936842118676129,18.32450643137529,18.221729865541846,19.46420797773228,16.402906374256105,16.646903620329514,19.319060443409647,16.26218377142241,10.060756224089346,0.2355230523755727,-0.028443367010500594,-0.11327539063573304,0.0,0.0,0.0,-59.774186006171284,0.9972124797311698,0.0762664741849404,4,31,0,61.76982071962993
1,65,0,13.341622097504622,13.299754028961702,-1.4894122678414667,-8.897067856045346,126.40692150434936,11.24308327392221,17.973150216697505,14.33232342039846,15.26466977263975,13.868564262791743,16.354821202101853,12.94104594757831,6.408803547757098,10.895995026167215,10.342926891063726,10.237393540548412,9.54175480413834,9.17820601146692,8.867423894053156,9.46285226552793,17.20468229208769,17.23081815544044,19.7911495963331,13.45808261299967,13.895210958701478,20.029086641542296,12.895102987561973,7.1440564774943525,0.47948858207309925,-0.05276667525765642,-0.3107821174137636,0.0,0.0,0.0,-61.008098411425806,0.9902771566208833,0.0762664741849404,5,31,0,62.35264348326061
1,66,0,14.91518454469322,6.704290043816601,10.142683738335204,-15.686363940064705,121.09044683973399,11.00411045199629,19.097444723624037,15.401927527487883,17.045741471147,15.189521463035078,19.57302531279272,14.764709334129467,5.961950612712268,14.639250425965246,13.213340928746971,13.932007896405937,13.61339879972673,13.424794302336503,12.876856321116799,13.171663850733422,15.928396997495133,16.729465430317923,20.335702414315364,15.208252322233223,16.581060303338298,15.48126100912988,11.049103991767725,12.1096335284694,0.24170601350342275,0.3593334838294837,-0.547937981219705,0.0,0.0,0.0,-59.68336092438058,0.9998439197541399,0.0762664741849404,5,47,0,61.52540578834264
1,67,0,20.044779982603853,2.0590294483633937,-5.507396916307939,2.108506351567666,87.84225835662988,9.372420090703889,18.592187273651763,19.810591996938616,19.589636257658068,19.999513143120677,19.410297838372546,20.377355435484795,20.67970228757238,21.316348199844608,21.92192144250225,21.53169097257467,21.81507269184776,21.693609369977487,21.767261283071,21.794264031850247,18.804141408267014,18.62983483330074,17.904541635466554,17.793625029193365,17.235282073081237,20.893115017684703,19.380387413220443,22.738869762760544,0.07423303532475896,-0.19511523496379019,0.07365191309351624,0.0,0.0,0.0,-60.04275880396956,0.9931937673417465,0.0762664741849404,6,63,0,60.70840534075959
1,68,0,17.54094828403561,4.207138793503392,-14.837687834296856,11.532025021670867,75.95084702787085,8.714978314825048,16.289433002180356,17.78454460110836,16.576074390823912,17.66921006372775,14.446622836302556,17.438540988966533,22.341004733415183,15.969720592171731,17.3373778672692,16.286043092564423,16.113041286493505,15.990197302569268,16.393020705997415,16.573531958611962,19.49154351920801,18.50538545973717,16.261446845239185,16.795130760574793,15.398639851132165,23.016131424328428,21.683272682325963,15.99685927170892,0.15167761826939272,-0.5256673873523898,0.40282340342814943,0.0,0.0,0.0,-60.48926089745578,0.9717046581021603,0.0762664741849404,5,31,0,62.37774492247046
1,69,0,17.58856828137972,32.589031965535064,-17.572670345417265,-15.289646837456294,211.35435190566818,14.538031225226757,21.447644390002935,18.448349349368208,20.050590299601474,18.375261914498736,22.64790444845412,18.229087044759797,3.812109075513975,18.876994927749188,19.533222912971787,18.288099034852664,18.17846788254846,17.021825626744477,16.487745310000054,17.68093128323877,19.030171157052262,18.905145817302394,22.219258870073133,8.901542820789391,8.227042976849425,31.34130332262984,11.657235443973047,17.315494108891425,1.1749141145213513,-0.6225619390595611,-0.5340803167444228,0.0,0.0,0.0,-61.72102578023464,0.922622548526681,0.0762664741849404,6,63,0,62.70956073309466
1,70,0,19.725813900682695,22.45998608549047,-2.743113619795806,-19.469601790646067,94.03730567505328,9.69728341727998,24.43443547931207,20.4496171744987,22.489886227495216,20.31975720046481,25.760474675122182,20.060037252397027,5.875147849291999,20.673521770366495,20.090402344329437,19.896037105508903,19.70124714445807,18.923974840715626,18.243885156383456,19.08608744714284,20.74326493430556,21.26124201221053,25.536570079254393,14.718626008301445,15.269280440830027,27.34996148077099,13.3586352911768,18.436787576973387,0.809737297250911,-0.09718261941026686,-0.6800896843321713,0.0,0.0,0.0,-59.78532667537603,0.9979542135786562,0.0762664741849404,5,63,0,63.2466153343063
1,71,0,19.623598839276422,18.43649837905391,-1.5894426442118332,-16.93026016812222,118.93306257550718,10.90564361124584,23.42531005997274,20.162694532290782,21.93685952300953,20.094767004183215,24.82587364609988,19.958911947968083,7.79328212427326,20.751105321828746,20.221392418476213,20.108771345508494,20.006880053347142,19.359181186623697,18.767792856384116,19.449455487161345,20.086127553261125,20.587241582963067,24.237462856561915,15.230466938503413,15.743197959829061,25.498325523387305,13.85047570317169,19.109817846623518,0.6646807487503351,-0.05631053648386065,-0.5913883302395831,0.0,0.0,0.0,-59.40507915812881,0.8075341079653694,0.0762664741849404,5,31,0,61.350896616429814
1,72,0,20.164792671243283,20.58248686563712,-2.392605442948827,-18.712802982759655,121.3607174292281,11.016384045104278,24.010152957295773,20.67654372181912,22.637505904357855,20.662023959320138,25.891256446090097,20.632984434322168,7.051314008806621,21.856803921645504,21.36178977512191,21.192260038925028,21.170480395176554,20.432061466231865,19.778407405385625,20.524086215579793,20.20566292593945,20.767292237437765,24.71099624626371,14.749766353408614,15.24115055930747,26.52594887611491,13.38215824755897,20.451487403084876,0.7420488695694321,-0.0847648680984411,-0.6536540608462451,0.0,0.0,0.0,-59.828131192490346,0.9125854416883786,0.0762664741849404,3,15,0,60.80999967067599
1,73,0,11.755538208096707,17.329645734112642,2.0742255331595487,-20.778866083351385,138.5733825228312,11.771719607722195,15.14843295447498,12.015432565933674,14.192902751615058,12.125680696510193,17.93226785832722,12.346176957663229,-1.7293788334938736,14.431750498932471,13.64164249717591,13.788613201637732,13.953985397502512,13.301647354506292,12.575823959279164,13.17303793698712,10.47194893708413,11.32638174983043,15.515949925328423,6.374096986600504,7.191767021001196,15.405912617831715,3.6822293353027487,13.724278589869717,0.6247760103520882,0.07348535223091034,-0.7258233952271282,0.0,0.0,0.0,-62.202665442453615,0.9595324236110914,0.0762664741849404,5,31,0,62.78418906493948
1,74,0,18.588763629437466,11.551561103987385,-32.9639341156941,20.13496963214169,90.2279776434945,9.498840857888634,14.15013991572968,18.531658471075524,16.421663830958124,18.723849764812602,13.097197391166207,19.108232352286755,26.167815294706916,18.80666919786335,21.98982687877057,19.654144214871955,19.942431155477575,19.47792137023407,20.18125291693987,20.549667055314842,19.105540117005354,17.330462885218786,12.822186664378375,12.782878035361339,9.64776817788838,28.80496852900272,23.067761999123853,21.510623524000216,0.4164619618092356,-1.1678413319493042,0.7033315467057992,0.0,0.0,0.0,-61.745316827232976,0.9947883745514171,0.0762664741849404,5,63,0,66.4019960935725
1,75,0,15.86133212621554,32.54277028158669,-2.3612037260579752,-32.1598603882648,140.34094048400578,11.846558170371924,21.4521479213469,16.44328298916935,19.813396492486557,16.578392079543676,25.56536142172289,16.84861026029233,-6.1207273317450195,19.8722298654895,19.01749526102763,18.850190515497854,19.05285415105934,17.845830610522047,16.72245944274965,17.861928438099763,14.491577834135125,15.59885117432982,22.136414545402747,6.0954513854217005,6.983963262477165,24.667359840038625,3.3109044914586967,18.53747388997139,1.1732462679437068,-0.08365237276488661,-1.1233711677724014,0.0,0.0,0.0,-61.59111570827574,0.9948805774162481,0.0762664741849404,6,63,0,64.8425507395629
1,76,0,17.573174278197214,-4.03495540300817,8.087242286601297,-2.5465306398664973,72.51628161442616,8.515649218610767,19.17486567233527,17.792462578431195,18.059319996106947,17.584097971517604,18.295717751986277,17.167368757690426,17.107400973888886,16.147177213054448,15.328924062853956,15.901951285310673,15.589404374940289,15.786965513610063,15.698013041051478,15.604634205838499,18.823457591310984,19.09474137164113,19.94100311736302,20.597106030128895,21.363268028600995,15.654126970625807,18.324653333854638,14.56281117127055,-0.14546998694137647,0.2865136112283583,-0.08895247255858432,0.0,0.0,0.0,-60.163126395699024,0.9857321366667944,0.0762664741849404,5,63,0,63.60893257513352
1,77,0,18.230721184337522,24.626892110391697,-8.88879390902082,-11.94914692901657,94.22216388730071,9.70681018086275,24.598288037701458,19.711331450357754,20.963512925414612,19.089112014302433,22.428262614454056,17.84467314219179,7.60733146783798,15.101699034911608,14.84746235750942,14.21764063285117,13.284311478768192,12.552006791420112,12.13461296640116,13.178027371776889,23.80882968104133,23.600202925703503,27.0378950299002,16.33797055149293,16.436652369881294,30.775156914430113,17.29016511273996,10.066930191500298,0.887859546361909,-0.31491086232912635,-0.4173938250189527,0.0,0.0,0.0,-60.57020081569816,0.7768115836488009,0.0762664741849404,5,31,0,62.651934920457975
1,78,0,20.643075276360754,27.198486269428855,4.576809898029847,-33.69698321552539,131.9810834375262,11.488302025866407,26.372073749602897,21.10497807359204,24.63617058452516,21.24236144593523,30.658874808423544,21.517128190621605,-1.051275992754988,24.661210922217016,23.262891206881974,23.587184281163367,23.79325933967815,22.77834170650781,21.601277536196775,22.547503483195513,18.83842960282378,20.24633199644712,27.102641959798568,12.529558369825665,13.962223928246512,26.250075511740413,7.863340098907667,23.234420344911456,0.9805717900845438,0.1621465371406986,-1.1770641703110394,0.0,0.0,0.0,-61.815875889413896,0.9986101552034805,0.0762664741849404,5,63,0,63.75646666893257
1,79,0,20.86211354273587,26.469774510634455,2.501459207163327,-34.276098677230976,131.60627687499905,11.471977897250284,23.81347825731779,20.605706417085784,24.19758590905399,21.223193968133565,30.801539280048786,22.458169070229125,-0.9559662716148409,28.403308816732668,27.491888670047736,27.669131316029095,28.59536264260077,27.486690801602045,26.289397637612645,27.089325703087468,15.151750960533178,16.746409223037162,23.003936880401902,9.046259032371687,10.112051066818566,24.041134736855383,4.83403027946871,30.176763458326377,0.9542999532367762,0.08862132299068146,-1.1972931639894027,0.0,0.0,0.0,-63.73588769556817,0.7992279614783363,0.0762664741849404,2,3,0,64.3138944566841
1,80,0,13.400160514515663,10.333045668690177,0.4483495630318227,-13.766182196965,148.36563480818708,12.180543288712006,13.852430469256923,13.11218751378591,14.554780732506654,13.481982863948183,17.328898113870164,14.22157356427273,4.6995898073928455,17.30962564018629,17.074339623926058,17.10610774656775,17.66080077181116,17.195820426891757,16.714956020651513,16.99503869048977,10.119320432629474,10.800966575271707,13.131459987469782,7.744149740021305,8.071884593822107,14.03708939800218,6.190368092054651,18.84401544130114,0.37253150737883467,0.01588406132084478,-0.4808644062402476,0.0,0.0,0.0,-61.22753837511313,0.9898154546536833,0.0762664741849404,5,63,0,64.36436595285173
1,81,0,13.491542752014414,18.308323613238073,8.639007066448514,-29.925937848826386,122.8917153102568,11.085653580653547,17.286725548067245,13.485942872895345,16.621957955863895,13.802811568401054,22.165518456317187,14.43654895941247,-4.633849551996537,18.34922068054933,16.92941093839532,17.541533841189096,18.016836884447653,17.27755997485502,16.23222161386551,16.813064175705275,9.995679365845412,11.505513525984671,17.30224064866321,6.4518799177755035,7.950906833805945,14.6172389072313,1.1734346750287514,18.397407653233824,0.6600597357162028,0.3060614513968866,-1.0453383609895164,0.0,0.0,0.0,-62.04154726399668,0.9981824183331608,0.0762664741849404,5,31,0,63.35912531201636
1,82,0,14.082589949279193,12.424759735625562,15.345211552754472,-25.36072435736104,119.98020404930992,10.95354755544111,21.353587773040065,15.02128462911931,17.67889938797677,14.598407915232276,21.685380605518837,13.752654487458209,-0.702890067403688,13.092856555179406,10.80253170986014,11.88982743347831,11.25551236264776,10.913288638171029,10.027417051885212,10.581079133305455,16.446182999761884,17.664264090913274,23.613808679458746,14.730087907606158,16.91469357445367,16.14857595111507,8.266938116085111,8.466695563870292,0.44794290294849415,0.5436478618090845,-0.8858715862858203,0.0,0.0,0.0,-61.08149085750137,0.9999314273726436,0.0762664741849404,4,15,0,62.38506627502163
1,83,0,14.287877642737993,11.433012745041596,15.871981783381045,-24.84881751957547,121.21193785776977,11.00962932426745,21.465301276420455,15.208206829577774,17.812177569909238,14.782175004476239,21.726096978693477,13.93011135427317,-0.055832388332905936,13.216408853493657,10.904274340244672,12.02889473789035,11.389847000238046,11.084166952283727,10.216176705506573,10.734872666011658,16.65362120341314,17.87090573646237,23.7178949547776,15.242219857722969,17.44784641469656,15.967986724107366,8.702077725631657,8.604713540503983,0.4121880042297023,0.5623101988228358,-0.8679902467771545,0.0,0.0,0.0,-60.9408518287359,0.9258191981545897,0.0762664741849404,2,3,0,62.116652827936534
1,84,0,20.696866985768807,-0.9626404245016627,5.399386104348862,-2.1558085720321785,110.97736516752357,10.534579496473675,22.994571670487787,21.155030581817766,21.380943240997833,20.829915028476304,21.43234878628982,20.179683921793384,19.821331391608137,18.460877929533357,17.759159756684394,18.141737044800575,17.654063714788382,17.770048139119783,17.694743919393094,17.741317271732424,23.082967703087853,23.1870027902019,24.126501438574227,23.737214610563637,24.357653895077238,20.954812423140098,22.172281442976942,16.115739505025118,-0.0347055359960355,0.19128864405809004,-0.07530421972668921,0.0,0.0,0.0,-60.38004427013336,0.9999250048197783,0.0762664741849404,6,63,0,61.969859012871396
1,85,0,18.602463710374128,7.673043893881342,2.820783634891316,-8.921435781173349,96.1552381430082,9.805877734451323,21.895832833095405,19.16887327786277,20.103773206908507,18.909141498568754,21.40220797602405,18.38967793998072,12.75661755293409,17.519486828403952,16.813186082054322,17.01305468425153,16.623457015310507,16.411758006727197,16.100124697045285,16.441689595275598,20.510495177316862,20.79219689845037,23.051594425482868,18.744008517117965,19.38537631864409,21.509616906019815,17.10956848038201,15.143030698805518,0.27663195340681374,0.09993430109860264,-0.31163330968191233,0.0,0.0,0.0,-58.912936749890186,0.9454745121334709,0.0762664741849404,5,31,0,61.08382505345582
